Unit_ID;Device_Name;Device_User_Name;UTC_DateTime;User_DateTime;Location_Type;Latitude;Longitude;LSD;Speed_KPH;Heading;Satellite_Count;Uncertainty;Altitude_M;Battery_Level;GSM_Strength;Message_Protocol;Event_Type;Gas_Type;Shutdown_Reason;Link;Sensor_1_Reading;Sensor_1_Unit;Sensor_1_Gas;Sensor_2_Reading;Sensor_2_Unit;Sensor_2_Gas;Sensor_3_Reading;Sensor_3_Unit;Sensor_3_Gas;Sensor_4_Reading;Sensor_4_Unit;Sensor_4_Gas;Sensor_5_Reading;Sensor_5_Unit;Sensor_5_Gas
3588301834;"Unit 3588301834";;"2024-08-19 03:49:04";"2024-08-18 23:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.7000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-19 03:19:04";"2024-08-18 23:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.7000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-19 02:49:04";"2024-08-18 22:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-19 02:19:04";"2024-08-18 22:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.4000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-19 01:49:04";"2024-08-18 21:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-19 01:19:04";"2024-08-18 21:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.9000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-19 00:49:04";"2024-08-18 20:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.2000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-19 00:19:04";"2024-08-18 20:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";2.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 23:49:04";"2024-08-18 19:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.8000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 23:19:04";"2024-08-18 19:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.6000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 23:14:01";"2024-08-18 19:14:01";;;;;;;;;;60;1;gsm;"Logged on";;button_shut_off;;;;;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 22:49:04";"2024-08-18 18:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.8000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 22:19:04";"2024-08-18 18:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.3000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 21:49:04";"2024-08-18 17:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.8000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 21:19:04";"2024-08-18 17:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";2.1000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 20:49:04";"2024-08-18 16:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.7000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 20:19:04";"2024-08-18 16:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.9000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 19:49:04";"2024-08-18 15:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.5000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 19:19:04";"2024-08-18 15:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.7000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 18:49:04";"2024-08-18 14:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.4000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 18:19:04";"2024-08-18 14:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.6000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 17:49:04";"2024-08-18 13:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.4000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 17:19:48";"2024-08-18 13:19:48";;;;;;;;;;60;1;gsm;"Logged on";;button_shut_off;;;;;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 17:19:04";"2024-08-18 13:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;0;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.9000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 16:49:04";"2024-08-18 12:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.8000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 16:19:04";"2024-08-18 12:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.5000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 15:49:04";"2024-08-18 11:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.8000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 15:19:04";"2024-08-18 11:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.3000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 14:49:04";"2024-08-18 10:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.4000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 14:19:04";"2024-08-18 10:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.6000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 13:49:04";"2024-08-18 09:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.7000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 13:19:04";"2024-08-18 09:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.8000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 12:49:04";"2024-08-18 08:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.7000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 12:19:04";"2024-08-18 08:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";2.4000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 11:49:04";"2024-08-18 07:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";2.7000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 11:19:04";"2024-08-18 07:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";2.2000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 10:49:04";"2024-08-18 06:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";2.3000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 10:19:04";"2024-08-18 06:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.2000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 09:49:04";"2024-08-18 05:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.8000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 09:19:04";"2024-08-18 05:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.8000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 08:49:04";"2024-08-18 04:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.9000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 08:19:04";"2024-08-18 04:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 07:49:04";"2024-08-18 03:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 07:19:04";"2024-08-18 03:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 06:49:04";"2024-08-18 02:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.5000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 06:21:38";"2024-08-18 02:21:38";;;;;;;;;;60;1;gsm;"Logged on";;button_shut_off;;;;;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 06:19:04";"2024-08-18 02:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 05:49:04";"2024-08-18 01:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 05:19:04";"2024-08-18 01:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.8000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 04:49:04";"2024-08-18 00:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 04:19:04";"2024-08-18 00:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.8000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 03:49:04";"2024-08-17 23:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.7000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 03:19:04";"2024-08-17 23:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.7000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 02:49:04";"2024-08-17 22:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.7000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 02:19:04";"2024-08-17 22:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";1.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 01:49:04";"2024-08-17 21:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.9000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 01:19:04";"2024-08-17 21:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.9000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 00:49:04";"2024-08-17 20:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.9000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-18 00:19:04";"2024-08-17 20:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.6000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 23:49:04";"2024-08-17 19:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.6000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 23:19:04";"2024-08-17 19:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 22:49:04";"2024-08-17 18:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.6000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 22:19:04";"2024-08-17 18:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.8000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 21:49:04";"2024-08-17 17:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 21:19:04";"2024-08-17 17:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 20:49:04";"2024-08-17 16:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 20:19:04";"2024-08-17 16:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 19:49:04";"2024-08-17 15:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 19:19:04";"2024-08-17 15:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.5000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 18:49:04";"2024-08-17 14:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.6000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 18:19:04";"2024-08-17 14:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 18:04:41";"2024-08-17 14:04:41";;;;;;;;;;60;8;gsm;"Logged on";;button_shut_off;;;;;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 17:56:08";"2024-08-17 13:56:08";;;;;;;;;;60;1;gsm;"Logged on";;button_shut_off;;;;;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 17:49:04";"2024-08-17 13:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.7000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 17:19:04";"2024-08-17 13:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.9000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 16:49:04";"2024-08-17 12:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.7000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 16:19:04";"2024-08-17 12:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.9000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 15:49:04";"2024-08-17 11:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.7000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 15:19:04";"2024-08-17 11:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 14:49:04";"2024-08-17 10:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.7000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 14:19:04";"2024-08-17 10:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.6000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 13:49:04";"2024-08-17 09:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 13:19:04";"2024-08-17 09:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 12:49:04";"2024-08-17 08:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 12:19:04";"2024-08-17 08:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 11:49:04";"2024-08-17 07:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 11:19:04";"2024-08-17 07:19:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.0000;ppm;H2S;;;;;;;;;;;;
3588301834;"Unit 3588301834";;"2024-08-17 10:49:04";"2024-08-17 06:49:04";gps;14.6434482;-60.8987417;;0;0;1;;10;60;1;gsm;Location;;;"https://maps.google.com/maps?q=14.6434482;-60.8987417";0.0000;ppm;H2S;;;;;;;;;;;;
